order_item_id,order_id,product_id,cantidad,precio_unitario
2190,753,10,2,939.98
2191,754,32,2,129.73
2192,754,34,3,1181.17
2193,754,14,2,411.69
2194,754,30,3,478.92
2195,755,46,2,617.37
2196,755,38,1,930.63
2197,755,31,1,652.04
2198,756,19,1,749.8
2199,756,15,1,835.54
2200,756,2,3,728.29
2201,756,26,1,715.14
2202,756,46,1,855.98
2203,757,9,3,667.14
2204,757,24,1,409.2
2205,758,8,3,533.61
2206,758,31,2,669.35
2207,759,5,2,884.44
2208,760,32,1,160.56
2209,760,12,2,366.99
2210,760,45,1,183.66
2211,760,36,1,248.31
2212,760,25,1,458.41
2213,761,28,3,732.75
2214,761,39,1,400.74
2215,761,9,2,658.11
2216,761,11,2,1252.22
2217,761,38,3,757.75
2218,762,49,2,1002.0
2219,762,45,1,162.97
2220,763,49,3,961.09
2221,763,21,1,1364.1
2222,763,10,3,840.56
2223,763,45,3,154.15
2224,764,10,3,610.85
2225,765,47,2,134.7
2226,765,44,2,185.63
2227,765,13,3,525.64
2228,766,13,1,494.68
2229,767,5,1,1278.6
2230,767,6,3,846.78
2231,767,49,1,810.94
2232,767,35,1,313.7
2233,767,8,1,644.94
2234,768,2,2,1223.49
2235,768,13,2,316.35
2236,768,50,2,1159.21
2237,769,34,2,1305.97
2238,769,15,3,857.6
2239,769,11,1,1175.88
2240,769,18,2,902.45
2241,770,48,1,887.14
2242,770,40,1,569.98
2243,770,14,3,394.25
2244,770,3,1,970.3
2245,771,16,3,865.95
2246,771,27,3,346.5
2247,771,24,3,356.96
2248,771,7,2,531.72
2249,772,35,3,311.2
2250,772,16,3,1036.2
2251,772,20,3,519.32
2252,772,23,1,686.9
2253,773,26,3,887.46
2254,773,9,1,567.58
2255,773,8,3,804.87
2256,774,49,1,776.3
2257,774,40,1,687.79
2258,774,21,2,972.11
2259,775,5,3,1338.15
2260,775,32,3,151.58
2261,776,35,2,345.65
2262,776,24,3,365.78
2263,776,3,1,813.88
2264,776,14,1,448.79
2265,776,31,3,943.82
2266,777,43,1,1152.67
2267,777,7,2,581.41
2268,778,12,3,436.74
2269,778,26,1,568.48
2270,778,43,3,1116.94
2271,779,21,1,831.71
2272,780,12,2,485.21
2273,780,28,2,823.36
2274,780,21,2,1190.14
2275,780,10,2,675.64
2276,781,44,1,249.11
2277,782,7,2,656.4
2278,782,23,1,569.23
2279,782,36,3,271.33
2280,782,4,3,950.42
2281,783,2,2,1017.93
2282,784,10,2,678.65
2283,784,48,3,845.65
2284,784,19,2,1291.25
2285,785,29,2,221.9
2286,786,27,2,292.7
2287,786,5,2,1199.57
2288,786,48,3,730.16
2289,787,11,1,754.38
2290,787,7,3,711.93
2291,787,14,2,388.44
2292,787,25,2,670.3
2293,788,50,1,1042.26
2294,789,45,1,159.17
2295,789,37,3,136.47
2296,789,17,2,295.59
2297,789,35,2,327.76
2298,790,31,1,801.67
2299,790,22,3,1054.16
2300,790,24,1,296.34
2301,790,29,2,260.84
2302,790,5,3,785.53
2303,791,16,1,1466.51
2304,792,8,3,587.41
2305,793,23,3,1082.41
2306,793,13,1,333.31
2307,793,38,3,604.68
2308,793,36,3,253.77
2309,794,13,1,368.04
2310,794,30,3,771.27
2311,794,19,2,1241.55
2312,794,33,3,490.14
2313,794,24,2,277.43
2314,795,14,3,283.28
2315,795,21,1,860.78
2316,795,34,3,1020.97
2317,796,42,3,864.2
2318,797,33,2,687.4
2319,797,18,2,1061.01
2320,798,24,2,311.83
2321,798,13,2,321.74
2322,798,33,1,726.83
2323,798,46,2,877.92
2324,798,32,3,111.25
2325,799,37,2,138.23
2326,799,19,2,1136.02
2327,799,27,3,250.29
2328,800,20,3,614.98
2329,800,16,3,1183.1
2330,800,47,1,90.56
2331,800,43,1,816.12
2332,800,15,1,857.71
2333,801,24,3,352.12
2334,801,43,2,1039.23
2335,801,22,2,973.0
2336,801,23,3,880.34
2337,802,23,2,833.61
2338,802,38,3,712.87
2339,802,12,2,399.13
2340,802,10,2,931.22
2341,803,42,1,861.87
2342,803,9,3,419.1
2343,804,32,1,88.15
2344,804,4,1,815.71
2345,804,15,2,1158.37
2346,804,49,3,963.22
2347,804,38,3,757.88
2348,805,4,1,839.14
2349,805,15,2,1214.76
2350,806,33,1,704.07
2351,806,29,1,349.35
2352,806,1,1,211.68
2353,806,28,3,553.38
2354,806,45,1,202.52
2355,807,48,3,620.59
2356,807,27,1,176.35
2357,807,36,3,260.86
2358,807,44,2,327.79
2359,807,20,3,399.04
2360,808,7,1,720.58
2361,808,17,1,278.94
2362,808,2,1,1032.66
2363,808,39,3,716.48
2364,809,1,2,192.02
2365,809,17,2,288.03
2366,809,4,1,544.6
2367,809,34,3,1248.73
2368,809,50,3,991.18
2369,810,11,2,1185.28
2370,811,32,1,138.83
2371,811,22,2,1174.88
2372,811,17,3,414.87
2373,812,8,3,548.25
2374,812,27,1,222.13
2375,813,7,2,509.88
2376,813,27,2,324.72
2377,813,32,3,137.75
2378,813,48,2,596.79
2379,813,28,1,917.07
2380,814,7,2,606.83
2381,814,43,2,732.72
2382,814,34,3,960.75
2383,814,31,1,1116.87
2384,814,9,3,413.39
2385,815,15,2,1195.62
2386,815,44,1,208.36
2387,815,12,1,508.56
2388,815,9,1,643.18
2389,816,20,1,534.87
2390,816,28,3,672.83
2391,817,38,2,819.08
2392,817,19,2,953.12
2393,818,23,3,948.16
2394,819,2,2,827.8
2395,819,46,3,1061.0
2396,819,10,2,581.27
2397,820,44,1,210.5
2398,821,39,2,706.71
2399,821,9,3,699.81
2400,821,7,1,900.8
2401,821,20,2,667.51
2402,822,50,3,1317.72
2403,822,48,1,793.88
2404,823,14,3,428.49
2405,823,19,3,1011.43
2406,824,37,1,94.83
2407,824,15,2,1137.5
2408,825,23,2,814.26
2409,826,43,1,900.34
2410,827,36,2,138.77
2411,827,14,3,299.78
2412,828,8,1,657.68
2413,828,10,2,986.72
2414,828,2,3,1195.56
2415,828,49,3,712.44
2416,828,24,3,518.93
2417,829,36,3,242.37
2418,829,48,2,483.7
2419,829,33,3,840.48
2420,830,7,1,716.29
2421,830,5,2,1323.49
2422,830,46,2,1083.79
2423,830,22,1,1278.0
2424,830,44,2,240.86
2425,831,28,2,854.67
2426,831,2,2,1016.11
2427,831,34,3,1342.4
2428,832,35,2,419.93
2429,832,37,3,156.41
2430,832,7,3,555.6
2431,832,4,3,841.46
2432,832,40,2,742.05
2433,833,37,2,179.16
2434,834,44,2,252.81
2435,834,45,1,199.35
2436,835,16,2,1274.4
2437,836,26,3,693.62
2438,837,4,2,593.37
2439,837,6,1,596.49
2440,838,42,1,714.46
2441,838,18,1,1180.6
2442,838,33,2,604.64
2443,838,43,3,815.21
2444,839,22,1,1295.63
2445,839,13,2,596.0
2446,839,46,2,686.01
2447,840,34,1,999.12
2448,840,23,3,591.26
2449,840,35,3,371.43
2450,840,11,2,715.27
2451,841,27,2,175.07
2452,841,25,3,703.63
2453,841,22,1,1260.23
2454,842,24,3,304.08
2455,842,22,2,1132.2
2456,843,7,2,596.43
2457,843,17,2,273.3
2458,844,46,3,972.35
2459,844,9,1,724.71
2460,844,18,2,947.37
2461,845,41,1,690.57
2462,845,42,1,538.11
2463,846,11,3,727.59
2464,846,32,3,105.67
2465,846,31,2,680.12
2466,847,45,1,164.18
2467,847,7,3,894.91
2468,848,17,2,279.24
2469,848,34,1,1426.5
2470,848,11,2,807.65
2471,848,15,1,1013.05
2472,849,16,3,1283.21
2473,850,22,1,1331.59
2474,850,38,1,856.72
2475,850,12,2,367.27
2476,850,46,3,838.91
2477,851,31,2,928.39
2478,851,23,3,755.75
2479,851,26,3,651.03
2480,851,35,2,359.89
2481,851,7,3,892.68
2482,852,36,3,156.96
2483,852,30,1,584.16
2484,852,45,3,186.67
2485,852,11,3,1185.69
2486,853,27,2,184.57
2487,853,44,3,302.2
2488,853,6,2,731.33
2489,854,43,3,1068.54
2490,854,9,3,468.32
2491,854,32,3,89.57
2492,854,19,1,1025.27
2493,855,41,1,754.72
2494,855,46,1,1009.71
2495,855,12,3,406.54
2496,856,11,2,1179.0
2497,856,10,2,703.32
2498,857,44,3,175.12
2499,857,38,2,578.0
2500,858,41,1,1065.75
2501,858,42,3,821.2
2502,858,47,3,98.94
2503,858,12,1,367.16
2504,858,3,3,944.8
2505,859,40,1,810.01
2506,859,3,2,1121.67
2507,860,43,1,895.97
2508,860,24,2,432.24
2509,860,22,3,1184.08
2510,861,26,1,484.96
2511,861,5,2,1222.68
2512,861,20,3,503.22
2513,861,40,1,795.14
2514,861,6,3,1081.81
2515,862,9,3,595.63
2516,862,23,3,629.29
2517,862,31,2,1107.04
2518,862,20,3,460.83
2519,862,30,3,410.72
2520,863,47,1,123.31
2521,863,33,2,723.09
2522,863,20,1,356.29
2523,863,16,2,1171.47
2524,864,16,2,986.1
2525,864,10,3,956.75
2526,865,36,2,271.99
2527,866,47,1,97.5
2528,866,15,3,1268.82
2529,866,50,3,920.67
2530,866,31,2,916.85
2531,866,21,3,1258.12
2532,867,29,1,295.01
2533,867,23,3,1114.03
2534,867,43,1,1292.85
2535,867,19,2,720.7
2536,868,4,1,923.66
2537,869,31,2,1128.66
2538,869,27,2,280.74
2539,869,2,1,1035.83
2540,869,42,1,541.63
2541,870,39,3,411.4
2542,870,22,3,1218.84
2543,870,8,3,456.17
2544,870,26,1,494.05
2545,870,24,2,332.31
2546,871,46,2,991.56
2547,871,3,1,1211.61
2548,871,45,2,141.48
2549,872,32,2,121.11
2550,872,10,2,839.98
2551,872,35,2,257.22
2552,872,41,2,1324.72
2553,873,41,2,753.08
2554,873,32,1,110.92
2555,873,30,3,552.0
2556,874,29,2,206.16
2557,874,20,2,469.61
2558,875,40,3,512.96
2559,875,14,1,347.93
2560,875,24,3,260.8
2561,875,32,1,149.89
2562,876,10,2,1003.02
2563,877,15,2,920.11
2564,878,41,2,955.34
2565,878,11,3,839.65
2566,878,38,2,822.1
2567,878,2,1,1236.67
2568,879,42,1,720.79
2569,879,19,2,822.57
2570,879,25,1,508.74
2571,880,1,2,186.95
2572,881,45,3,137.93
2573,881,23,1,571.3
2574,881,39,1,562.68
2575,881,14,3,254.63
2576,881,46,1,641.54
2577,882,8,3,807.73
2578,882,37,2,165.09
2579,882,29,3,307.28
2580,882,14,2,397.92
2581,883,5,2,845.77
2582,883,14,2,443.32
2583,883,47,3,140.29
2584,883,16,1,914.63
2585,883,41,1,1223.35
2586,884,38,3,671.76
2587,885,11,1,1088.79
2588,885,43,3,1008.92
2589,885,31,2,692.3
2590,885,24,1,468.32
2591,885,42,3,882.4
2592,886,36,1,242.53
2593,886,29,3,249.69
2594,886,48,1,830.05
2595,886,14,3,452.92
2596,886,47,3,157.86
2597,887,31,2,1056.18
2598,888,34,1,763.56
2599,889,41,2,895.86
2600,890,24,1,482.41
2601,890,17,2,309.52
2602,890,34,1,782.68
2603,890,7,1,892.64
2604,890,12,1,411.64
2605,891,3,1,1359.71
2606,891,25,1,425.27
2607,891,23,2,809.1
2608,891,2,2,697.75
2609,891,19,2,1408.05
2610,892,44,2,221.55
2611,892,1,2,161.63
2612,892,30,2,438.1
2613,892,50,2,869.96
2614,892,8,3,893.22
2615,893,12,2,441.13
2616,893,13,2,472.88
2617,893,20,1,687.66
2618,893,41,2,1240.86
2619,894,28,2,649.52
2620,894,11,2,794.85
2621,895,42,2,830.02
2622,895,37,2,133.25
2623,895,45,3,130.08
2624,895,1,1,189.56
2625,895,23,3,985.48
2626,896,38,2,606.74
2627,897,4,2,873.76
2628,897,19,2,1171.21
2629,898,36,1,261.84
2630,899,30,2,474.7
2631,899,48,1,654.6
2632,899,4,1,804.2
2633,899,1,1,149.45
2634,900,41,1,1215.74
2635,901,18,1,867.33
2636,901,41,2,1092.09
2637,901,50,3,1320.99
2638,901,46,3,731.83
2639,902,12,2,445.63
2640,902,34,2,908.12
2641,902,8,3,457.45
2642,903,13,1,382.25
2643,903,43,3,1118.42
2644,903,12,2,529.04
2645,904,36,2,190.53
2646,905,34,1,1334.52
2647,905,24,3,369.46
2648,906,35,1,268.53
2649,907,11,3,906.86
2650,907,1,3,179.85
2651,907,23,3,729.34
2652,908,24,1,506.71
2653,908,14,3,401.23
2654,909,43,2,1252.11
2655,909,22,3,954.16
2656,909,2,2,1123.18
2657,910,1,2,148.26
2658,910,33,3,647.22
2659,911,40,2,560.77
2660,911,26,2,551.52
2661,911,4,3,838.29
2662,911,11,2,928.69
2663,911,18,2,1086.78
2664,912,45,1,155.67
2665,912,2,2,924.83
2666,913,2,1,1308.73
2667,913,48,1,910.69
2668,913,12,2,479.41
2669,913,32,1,159.92
2670,913,33,3,702.54
2671,914,35,1,392.58
2672,914,2,3,1047.48
2673,914,15,2,1213.4
2674,914,14,1,382.72
2675,915,27,1,181.06
2676,915,10,1,567.71
2677,915,45,2,188.01
2678,915,18,2,956.55
2679,915,32,3,139.68
2680,916,8,2,524.14
2681,916,42,3,811.85
2682,917,50,1,1060.7
2683,918,15,3,1011.08
2684,918,13,1,420.8
2685,918,37,2,176.37
2686,919,18,3,1310.85
2687,919,47,2,106.48
2688,920,46,1,739.19
2689,921,1,1,199.02
2690,922,40,1,469.37
2691,922,44,3,181.87
2692,923,38,1,644.96
2693,923,23,3,673.13
2694,923,49,2,1150.52
2695,923,16,1,1084.45
2696,924,48,1,692.79
2697,924,12,1,504.19
2698,925,36,1,174.27
2699,925,47,1,113.25
2700,925,10,1,610.48
2701,925,7,2,655.15
2702,926,40,2,461.54
2703,926,6,3,947.4
2704,926,46,3,628.08
2705,926,16,2,1388.81
2706,927,7,3,731.67
2707,927,6,3,877.65
2708,927,42,1,880.05
2709,927,38,1,787.04
2710,927,5,2,818.34
2711,928,48,3,581.84
2712,928,19,1,1134.64
2713,928,25,3,488.26
2714,929,3,3,1287.48
2715,930,29,3,267.58
2716,930,10,2,764.48
2717,930,7,2,673.87
2718,931,29,1,294.41
2719,931,21,1,1137.31
2720,932,14,1,362.31
2721,933,17,1,324.44
2722,934,4,1,912.35
2723,934,3,1,1179.11
2724,934,36,2,249.07
2725,934,19,3,1312.24
2726,935,17,2,395.13
2727,935,13,2,424.9
2728,935,40,2,621.97
2729,936,18,2,1173.8
2730,936,2,3,797.82
2731,936,50,3,856.8
2732,937,29,2,285.02
2733,937,14,1,263.76
2734,937,1,2,124.2
2735,937,43,3,1218.13
2736,938,14,2,374.81
2737,938,32,1,114.51
2738,939,1,3,136.1
2739,939,29,2,294.63
2740,939,22,3,929.76
2741,939,19,3,988.07
2742,940,36,3,168.14
2743,940,38,1,487.28
2744,940,50,3,1183.54
2745,941,37,3,160.19
2746,941,2,2,694.57
2747,941,49,1,1193.71
2748,941,45,3,136.72
2749,941,6,3,874.02
2750,942,45,1,175.18
2751,943,41,1,1117.77
2752,943,33,1,571.86
2753,944,47,3,100.34
2754,944,25,1,686.42
2755,944,21,3,1036.08
2756,944,42,3,803.34
2757,945,6,2,1029.98
2758,945,3,1,821.83
2759,946,22,2,1178.38
2760,947,12,3,388.01
2761,947,36,1,249.05
2762,947,50,1,797.12
2763,947,45,1,131.33
2764,948,47,2,112.71
2765,948,32,1,134.18
2766,948,18,3,1235.77
2767,948,3,2,992.59
2768,949,9,2,471.64
2769,949,15,1,1039.64
2770,949,3,1,1367.24
2771,949,47,2,159.09
2772,949,33,1,428.4
2773,950,13,3,484.34
2774,950,2,1,883.3
2775,950,28,2,610.5
2776,950,26,1,729.95
2777,951,23,1,737.49
2778,952,1,1,216.91
2779,952,23,2,916.24
2780,952,35,1,258.2
2781,952,45,3,160.38
2782,952,4,3,795.17
2783,953,25,1,662.88
2784,953,44,2,195.3
2785,953,9,3,593.89
2786,953,30,2,724.96
2787,954,3,2,1139.58
2788,954,42,2,723.74
2789,954,27,1,339.22
2790,954,20,1,471.07
2791,955,47,3,149.87
2792,955,41,3,1010.19
2793,955,23,1,743.65
2794,955,14,3,334.76
2795,956,11,2,1190.26
2796,956,9,2,403.29
2797,956,15,2,1025.86
2798,956,24,1,292.17
2799,956,34,2,1095.28
2800,957,10,3,749.22
2801,957,40,3,440.55
2802,958,11,2,1146.5
2803,958,2,3,1322.08
2804,958,48,1,669.36
2805,959,29,3,221.44
2806,959,48,3,559.42
2807,959,39,3,463.58
2808,959,27,3,215.77
2809,960,34,1,1451.4
2810,960,38,2,892.66
2811,960,46,1,799.58
2812,961,38,1,707.26
2813,962,49,2,737.34
2814,962,36,2,203.3
2815,963,25,1,424.35
2816,963,29,1,348.51
2817,964,20,3,625.45
2818,964,47,2,116.68
2819,965,37,3,109.92
2820,966,9,2,496.35
2821,967,50,2,1073.26
2822,967,27,3,318.7
2823,967,12,2,470.42
2824,967,34,1,1336.55
2825,968,17,2,286.23
2826,968,16,3,1139.58
2827,968,31,3,712.11
2828,969,43,1,883.85
2829,970,23,1,955.61
2830,970,48,1,669.88
2831,970,41,1,826.32
2832,970,5,2,1300.5
2833,971,29,2,338.96
2834,971,11,3,1062.52
2835,971,6,3,986.17
2836,971,3,1,1003.3
2837,971,19,3,1304.8
2838,972,21,1,1183.97
2839,972,45,2,223.7
2840,972,9,2,558.01
2841,972,35,3,444.63
2842,972,5,2,1275.08
2843,973,7,1,817.17
2844,974,27,2,272.22
2845,974,50,1,887.21
2846,974,34,1,1030.22
2847,974,10,3,1066.02
2848,975,1,2,192.87
2849,975,27,1,208.23
2850,975,29,2,293.48
2851,975,38,1,494.1
2852,975,9,3,438.17
2853,976,42,2,880.43
2854,976,20,3,603.94
2855,977,2,3,1136.15
2856,977,3,1,1167.93
2857,977,40,1,651.65
2858,977,46,1,718.94
2859,977,49,3,967.75
2860,978,34,2,1383.1
2861,978,50,2,1168.56
2862,978,27,3,275.57
2863,978,25,3,400.83
2864,979,14,3,370.13
2865,979,11,1,1260.62
2866,979,39,2,643.49
2867,979,23,2,1090.65
2868,979,3,1,787.84
2869,980,24,1,263.26
2870,980,37,1,99.78
2871,981,10,2,823.69
2872,981,36,1,190.97
2873,981,4,1,904.45
2874,982,13,1,491.53
2875,982,7,3,645.84
2876,982,34,3,772.61
2877,982,44,3,287.31
2878,982,16,2,1280.24
2879,983,46,1,746.66
2880,983,43,2,722.47
2881,984,5,1,924.58
2882,985,45,3,155.45
2883,985,20,3,518.13
2884,986,35,2,351.58
2885,986,23,2,1026.28
2886,987,12,2,429.96
2887,987,43,2,676.39
2888,987,46,1,1059.95
2889,987,30,1,455.63
2890,987,15,3,933.79
2891,988,23,3,696.15
2892,988,20,3,357.52
2893,988,3,2,995.24
2894,988,1,3,198.38
2895,989,5,3,915.29
2896,989,17,3,255.99
2897,989,31,1,750.4
2898,989,50,3,696.33
2899,990,30,3,503.0
2900,990,31,2,844.67
2901,990,29,2,249.84
2902,990,50,1,1106.02
2903,990,25,3,678.23
2904,991,12,3,364.37
2905,991,37,3,112.14
2906,991,43,2,866.27
2907,991,18,2,1245.29
2908,991,10,1,741.36
2909,992,5,3,1006.03
2910,993,40,3,724.85
2911,994,17,2,262.87
2912,994,15,3,692.97
2913,994,35,2,263.99
2914,994,32,2,163.27
2915,994,10,1,871.65
2916,995,5,1,1323.49
2917,995,7,1,510.72
2918,996,45,3,153.54
2919,996,29,3,314.41
2920,996,27,2,221.61
2921,996,20,2,688.96
2922,996,28,1,641.87
2923,997,17,3,345.56
2924,997,42,1,743.61
2925,998,24,1,444.82
2926,998,33,2,626.72
2927,999,9,2,594.3
2928,1000,45,3,207.52
2929,1001,45,2,152.48
2930,1001,6,3,1043.18
2931,1001,1,2,143.18
2932,1001,42,1,594.42
2933,1001,35,2,331.27
2934,1002,4,2,736.6
2935,1003,6,1,780.39
2936,1003,7,2,909.38
2937,1004,18,3,1025.26
2938,1004,30,1,435.35
2939,1004,6,2,768.95
2940,1005,26,1,760.13
2941,1005,38,2,566.05
2942,1005,47,2,109.63
2943,1005,30,2,563.83
2944,1005,18,2,869.29
2945,1006,39,2,531.76
2946,1006,42,1,845.44
2947,1006,40,1,816.03
2948,1006,32,1,102.31
2949,1007,3,3,890.74
2950,1008,26,3,600.12
2951,1008,33,2,644.57
2952,1008,32,2,141.62
2953,1008,15,1,991.83
2954,1008,27,2,325.28
2955,1009,38,2,570.58
2956,1010,31,2,1076.41
2957,1010,29,3,285.2
2958,1010,5,3,1197.37
2959,1011,27,2,234.48
2960,1011,42,1,781.63
2961,1011,37,2,134.41
2962,1012,35,2,407.1
2963,1012,49,2,1215.35
2964,1012,21,3,871.02
2965,1012,9,1,411.16
2966,1013,31,1,1058.38
2967,1013,19,3,745.64
2968,1014,2,1,1204.54
2969,1014,26,3,863.73
2970,1014,43,1,1319.1
2971,1014,40,2,755.99
2972,1014,6,1,975.33
2973,1015,41,1,993.45
2974,1015,45,1,193.6
2975,1015,6,1,1068.63
2976,1016,1,1,166.06
2977,1016,12,2,359.53
2978,1016,33,3,654.98
2979,1017,32,1,117.27
2980,1017,9,1,378.17
2981,1017,3,3,706.84
2982,1017,45,1,185.46
2983,1018,15,2,1198.71
2984,1018,24,3,291.42
2985,1018,17,3,281.41
2986,1018,49,3,840.46
2987,1019,27,1,338.64
2988,1019,17,2,322.28
2989,1019,48,2,645.69
2990,1019,3,1,1354.94
2991,1019,22,3,950.94
2992,1020,12,3,540.28
2993,1020,16,1,838.09
2994,1020,33,3,604.19
2995,1020,27,1,184.4
2996,1020,10,1,777.17
2997,1021,47,3,116.36
2998,1021,33,3,825.73
2999,1021,23,2,851.56
3000,1021,38,3,956.69
3001,1022,2,3,1346.13
3002,1022,19,1,1022.15
3003,1022,41,3,1323.19
3004,1023,25,2,513.85
3005,1023,42,3,777.79
3006,1023,17,1,357.93
3007,1023,31,2,674.26
3008,1023,14,2,427.0
3009,1024,27,3,188.38
3010,1024,49,3,675.79
3011,1024,47,3,144.02
3012,1024,9,3,721.48
3013,1024,3,3,1285.93
3014,1025,48,3,529.3
3015,1025,42,1,600.63
3016,1025,18,2,913.95
3017,1026,43,1,865.95
3018,1027,14,2,295.9
3019,1027,47,1,102.35
3020,1028,11,1,1145.34
3021,1028,40,1,467.89
3022,1028,27,1,295.55
3023,1028,26,1,618.05
3024,1028,24,2,333.0
3025,1029,18,2,833.61
3026,1029,5,1,1012.6
3027,1030,35,3,316.8
3028,1030,12,2,429.74
3029,1030,17,2,374.23
3030,1031,38,1,540.69
3031,1031,41,2,894.85
3032,1032,15,3,827.53
3033,1032,16,3,1446.81
3034,1032,23,1,689.0
3035,1033,30,2,632.75
3036,1034,44,3,262.9
3037,1034,36,3,272.35
3038,1034,18,1,1106.52
3039,1034,22,1,1001.57
3040,1034,5,3,905.94
3041,1035,21,1,1184.59
3042,1035,20,1,560.43
3043,1035,32,2,115.64
3044,1035,40,2,713.38
3045,1036,31,2,887.26
3046,1036,17,1,390.78
3047,1037,18,3,1230.41
3048,1038,18,1,765.68
3049,1038,1,1,156.54
3050,1038,19,1,1209.07
3051,1038,42,1,858.28
3052,1038,8,3,454.03
3053,1039,13,3,435.3
3054,1039,4,3,690.96
3055,1040,49,2,836.09
3056,1041,12,2,365.17
3057,1041,37,1,156.64
3058,1041,28,3,709.65
3059,1042,28,3,598.68
3060,1042,40,1,524.54
3061,1042,34,1,1015.11
3062,1043,39,3,554.82
3063,1043,9,2,740.21
3064,1044,5,1,896.96
3065,1044,21,1,1242.69
3066,1044,25,2,430.48
3067,1045,33,3,489.6
3068,1045,14,1,392.69
3069,1046,35,3,329.79
3070,1046,24,2,407.18
3071,1047,44,1,265.44
3072,1047,50,3,955.77
3073,1047,20,1,392.47
3074,1047,10,3,868.03
3075,1048,18,1,1002.56
3076,1049,12,2,509.34
3077,1049,10,2,836.02
3078,1050,6,3,946.36
3079,1050,15,1,1320.61
3080,1050,31,1,858.85
3081,1050,38,2,693.43
3082,1050,16,2,813.33
3083,1051,25,3,536.03
3084,1051,28,1,628.69
3085,1051,32,2,142.37
3086,1052,21,3,1092.03
3087,1052,39,3,580.94
3088,1053,42,3,802.15
3089,1053,36,3,193.79
3090,1053,16,3,1393.66
3091,1053,19,3,1404.44
3092,1054,23,1,988.75
3093,1054,17,1,301.16
3094,1054,9,1,679.04
3095,1054,29,2,345.79
3096,1054,16,1,1329.54
3097,1055,20,3,528.91
3098,1055,46,1,1125.49
3099,1056,10,2,835.56
3100,1056,43,2,1113.95
3101,1056,49,1,1133.2
3102,1056,41,2,870.23
3103,1056,25,3,523.29
3104,1057,24,2,332.86
3105,1057,38,1,628.81
3106,1057,17,1,267.59
3107,1057,23,3,992.26
3108,1057,19,1,986.54
3109,1058,22,2,990.98
3110,1058,32,2,82.8
3111,1058,28,1,826.58
3112,1059,39,1,673.83
3113,1059,22,1,1022.28
3114,1059,14,1,331.92
3115,1059,17,2,246.7
3116,1059,10,2,711.62
3117,1060,47,2,114.27
3118,1061,13,2,413.86
3119,1061,41,3,1200.77
3120,1061,45,1,216.0
3121,1061,30,1,751.9
3122,1061,40,2,462.95
3123,1062,32,2,163.96
3124,1062,31,1,1042.81
3125,1063,50,2,1304.31
3126,1063,31,2,680.85
3127,1063,40,2,818.8
3128,1064,8,1,661.75
3129,1064,13,3,332.19
3130,1065,47,2,148.77
3131,1065,43,2,1235.17
3132,1065,5,1,1219.36
3133,1066,39,3,541.99
3134,1067,17,3,275.32
3135,1068,38,3,816.48
3136,1068,46,2,1065.08
3137,1068,47,1,112.81
3138,1068,48,3,648.9
3139,1069,4,2,830.81
3140,1069,25,1,673.12
3141,1069,15,3,1157.34
3142,1069,10,2,1066.74
3143,1069,49,2,1016.2
3144,1070,46,2,803.83
3145,1070,19,1,1127.19
3146,1070,13,3,347.2
3147,1071,15,3,1329.51
3148,1072,6,2,709.42
3149,1073,45,2,144.03
3150,1073,47,3,145.71
3151,1073,35,1,410.95
3152,1073,48,2,496.84
3153,1073,17,1,252.54
3154,1074,19,3,1399.14
3155,1075,49,2,995.4
3156,1075,35,1,373.11
3157,1075,20,1,678.26
3158,1075,50,2,709.53
3159,1076,35,2,250.93
3160,1076,3,2,798.02
3161,1076,50,1,1108.39
3162,1076,22,2,944.36
3163,1077,3,1,1132.88
3164,1078,50,2,1159.22
3165,1079,34,2,1170.74
3166,1079,24,2,422.99
3167,1079,42,2,870.17
3168,1079,15,2,1153.48
3169,1080,48,1,624.13
3170,1080,1,3,219.5
3171,1081,21,2,1316.89
3172,1081,12,2,467.58
3173,1082,48,3,565.73
3174,1082,16,3,1445.43
3175,1082,17,2,357.25
3176,1082,3,1,718.46
3177,1083,23,2,749.01
3178,1083,6,3,1049.67
3179,1083,48,2,604.32
3180,1084,44,3,197.56
3181,1084,2,2,1334.36
3182,1084,26,1,654.46
3183,1084,21,1,1278.74
3184,1084,3,2,1244.11
3185,1085,29,3,303.44
3186,1085,42,2,746.59
3187,1086,7,2,543.1
3188,1086,13,1,592.25
3189,1086,29,1,255.02
3190,1086,2,3,1247.68
3191,1086,46,1,661.11
3192,1087,10,3,877.09
3193,1087,16,2,1415.25
3194,1087,21,3,1341.4
3195,1087,6,2,914.61
3196,1088,27,3,242.98
3197,1088,31,2,628.12
3198,1089,28,1,711.73
3199,1089,1,3,180.63
3200,1089,2,2,728.24
3201,1089,23,1,991.81
3202,1090,13,3,321.66
3203,1090,29,3,373.96
3204,1090,15,1,1156.44
3205,1090,17,3,353.03
3206,1091,34,2,925.81
3207,1091,17,2,402.15
3208,1091,32,3,148.91
3209,1091,24,1,424.23
3210,1092,41,1,1070.16
3211,1092,34,1,783.47
3212,1093,40,3,701.65
3213,1093,36,3,204.53
3214,1094,23,3,700.52
3215,1094,26,1,889.54
3216,1094,4,1,822.41
3217,1094,39,1,726.14
3218,1095,31,1,966.96
3219,1095,6,2,652.83
3220,1096,3,3,810.6
3221,1096,40,3,666.95
3222,1096,2,1,1115.26
3223,1097,17,2,320.8
3224,1098,28,2,705.98
